Symbol, Company Name, Market Cap, Overall Rating, Sector, Industry, Valuation Grade, Profitability Grade, Growth Grade, Performance Grade, Forward PE, PEG, Price/Sales, Price/Book, Price/FCF, Net Margin, Operating Margin, Gross Margin, ROE, ROA, EPS This Y, EPS Next Y, EPS Next 5 Years, Sales Q/Q, EPS Q/Q, Perf Month, Perf Quarter, Perf Half Y, Perf YTD, Perf Year, SMA20, SMA50, SMA200, Dividend Yield, Inst Trans, Inst Own, Insider Own, Insider Trans, Target Price, Prev Close, Price Projection, RSI, Short Float, 52W High, 52W Low, Current Ratio, Earnings Date
NKE, NIKE Inc., 126.41B,67, Consumer Goods, Textile - Apparel Footwear & Accessories, C+, B+, B+, D,27.38,2.47,3.06,13.38,49.02,10.4,12.1,44.9,47.1,17.3,4.1,10.45,12.01,10.2,33.8,-14.55,-21.59,-12.41,-20.9,-5.13,2,-12.2,-12.9,1.2,-0.55,84.6,1.2,-4.22,92.5,80.1,15.48064919,46.4,0.98,-25.34,31.43,2, Mar 24 AMC
NLOK, NortonLifeLock Inc., 10.97B,79, Technology, Security Software & Services, B+, B+, C+, B+,16.75,3.32,3.58,1.32,10.09,0,13.2,81,57.3,22.3,-108.9,34.51,9,-49,505.7,-6.29,22.86,37.26,25.27,37.03,3.1,-0.3,21.9,2.7,4.64,95.2,0.4,0,19.6,18.4,6.52173913,52.4,5.05,-13.3,80.9,2.9, May 07 AMC
NLSN, Nielsen Holdings plc, 4.66B,55, Technology, Information & Delivery Services, B+, C-, B+, F,6.87,0,0.72,2,8.4,-6.4,-1.4,56.6,-16.7,-2.8,55.9,4.49,-0.62,2,90.8,-30.8,-38.82,-39.36,-39.36,-52.65,-13.6,-32.1,-40.3,1.9,5.24,0,0.6,15.53,22.8,12.3,85.36585366,34.9,7.26,-55.39,4.73,0.8, Feb 27 BMO
NOC, Northrop Grumman Corporation, 54.21B,66, Industrial Goods, Aerospace/Defense - Major Diversified, B+, B-, C, C,11.98,2.27,1.6,6,25.18,6.6,11.7,21.5,24.6,5.6,-26.6,12.71,10.51,6.9,-217.9,-9.42,-11.64,-13.3,-8.63,17.82,2.5,-7.4,-10.2,1.6,-0.5,84,0.2,-10.41,411.9,314.2,31.09484405,49.2,1.33,-18.54,19.1,1.1, Apr 30 BMO
NOV, National Oilwell Varco Inc., 4.34B,38, Basic Materials, Oil & Gas Equipment &amp; Services, B+, F, C+, F,16.15,0,0.51,0.49,10.75,-71.9,-74.1,10,-64.1,-39.6,-39.3,28.99,41,-4.9,0,-47.02,-60.17,-50.85,-59.84,-63.1,-5,-42.1,-52.7,1.9,-2.18,97.7,0.3,-0.24,19.4,10,94,38,4.92,-66.46,23.13,2.7, Apr 27 AMC
NRG, NRG Energy Inc., 6.95B,65, Utilities, Diversified Utilities, A, B-, B+, F,6.17,0.05,0.71,4.19,6.29,45.2,11.5,25.6,-573,43.6,944.2,7.55,31.7,30.4,0,-21.61,-28.38,-27.27,-30.09,-34.36,-3.3,-21,-28.3,4.3,-1.22,97.8,0.8,-10.28,47.4,27.7,71.11913357,42.7,2.7,-39.07,34.14,1.3, Feb 27 BMO
NSC, Norfolk Southern Corporation, 37.98B,66, Services, Railroads, B+, A-, B-, F,11.95,1.44,3.36,2.46,41.1,24.1,35.3,48,17.8,7.3,7.8,12.98,9.73,-7.1,-1,-21.99,-26.97,-15.3,-25.97,-25.25,0,-20.2,-23.2,2.6,2.89,77.8,0.1,-5.28,200.7,143.7,39.66597077,43,1.43,-35.27,26.37,0.9, Apr 29 BMO
NTAP, NetApp Inc., 9.23B,64, Technology, Data Storage Devices, B, A-, B, F,8.99,1.56,1.65,31.62,18.09,18.2,18.5,66.2,147.1,12.9,27.9,6.41,5.96,-10.2,23.9,-14.7,-37.02,-23.06,-36.5,-45.41,-6.6,-22.4,-31.7,4.8,3.48,0,0.1,-3.23,56.1,39.5,42.02531646,39.1,5.38,-52.34,7.73,1.2, Feb 12 AMC
NTRS, Northern Trust Corporation, 16.39B,65, Financial, Asset Management, B+, B+, C+, D-,11.31,21.77,2.48,1.65,8.61,21.6,29.4,92,14.5,1.1,0.2,7.93,0.53,-1.4,-1.5,-9.56,-28.5,-11.8,-27.6,-18.28,8.6,-11.1,-18.7,3.6,-1.21,85.6,0.3,-19.79,93.1,76.9,21.0663199,49.7,3.58,-30.28,26.97,0, Apr 21 BMO
NUE, Nucor Corporation, 10.88B,51, Basic Materials, Steel & Iron, A, C+, D+, F,10.88,1.44,0.48,1.05,12.95,5.6,8.4,12,12.3,6.9,-44.4,14.61,6.02,-18.5,-83.1,-16.79,-34.8,-27.13,-36.14,-40.67,6.7,-14.1,-29.3,4.4,0,81.8,0.6,-1.19,49,35.9,36.4902507,47.9,2.5,-41.72,29.52,3.3, Apr 28 BMO
NVDA, NVIDIA Corporation, 159.14B,74, Technology, Semiconductor - Specialized, D+, A-, B, B,27.87,5.26,14.58,12.75,40.99,25.6,26.1,62,25.7,18.1,-25.1,20.24,10.73,40.8,183.5,-10.21,6.49,47.64,8.57,35.44,2.5,-4.1,17.6,0.2,1.11,69,0.3,-9.7,295,255.4,15.50509005,49.7,1.54,-22.89,83.94,7.7, Feb 13 AMC
NVR, NVR Inc., 8.96B,64, Industrial Goods, Residential Construction, A-, B, B, F,9.58,2.23,1.21,3.72,10.62,11.8,14.2,21.3,40.2,24,13.6,9.37,4.8,-0.1,10,-41,-36.56,-34.8,-37.77,-15.17,-15.6,-31.9,-34,0,3.46,88.5,5.2,-22.05,3486.7,2369.9,47.12435124,36,2.3,-41.96,15.66,0, Apr 28 BMO
NWL, Newell Brands Inc., 5.30B,56, Consumer Goods, Housewares & Accessories, B+, C, B, F,7.74,25.8,0.55,1.03,13.63,1.1,-5.2,33.1,2.2,0.6,103.1,6.92,1.08,-3.8,426.3,-21.27,-36.74,-32.15,-37.2,-21.21,-6.2,-26.7,-31,7.62,-2.07,90.3,0.4,195.31,16.7,12,39.16666667,38.6,4.92,-42.88,14.85,1.4, Feb 14 BMO
NWSA, News Corporation, 5.18B,49, Services, Broadcasting - TV, C+, C, B-, F,20.81,0,0.53,0.54,92.5,-1.9,-0.8,43.8,-2,-1.1,111.4,17.26,12.21,-5.6,-11,-30.33,-43.21,-40.34,-42.01,-34.35,-13.5,-31.2,-38,2.4,1.62,0,0.58,0,13.8,8.2,68.29268293,34,1.85,-45.72,3.54,1.4, May 07 AMC
O, Realty Income Corporation, 16.04B,52, Financial, REIT - Retail, D+, B+, B+, F,28,6.07,10.75,1.53,82.96,29.3,27.6,94.1,4.9,2.6,10.1,6.54,5.45,16,37.8,-41.63,-37.06,-40.54,-38.04,-36.59,-23.8,-37.6,-40.5,6.14,2.56,74.5,0.1,0,76.9,45.6,68.64035088,33.4,2.41,-48.66,14.74,0, Feb 19 AMC
OI, Owens-Illinois Inc., 1.09B,45, Consumer Goods, Packaging & Containers, B-, B-, D+, F,3.04,0,0.16,3.18,0,3.8,7.9,18.1,34,2.5,-15,9.87,4.08,-3.7,-596.1,-37.59,-41.64,-26.53,-42.67,-63.75,-12.7,-44.7,-50.9,2.9,3.7,97.4,0.9,0.03,21.2,6.8,211.7647059,34.7,4.81,-72.02,30.55,1.2, May 05 AMC
OKE, ONEOK Inc., 10.40B,59, Utilities, Gas Utilities, B+, B, B-, F,5.51,0.7,1.02,1.44,0,12.6,18.8,33.2,20.2,6.2,10.7,10.24,10.12,-15.1,9,-69.39,-71.43,-69.8,-71.42,-68.8,-18,-60.6,-67.8,17.29,1.2,77.2,0.6,6.01,53,21.6,145.3703704,30.8,2.58,-72.43,77.96,0.7, Feb 24 AMC
OMC, Omnicom Group Inc., 12.25B,61, Services, Advertising Agencies, A-, B, B-, F,8.07,2.32,0.82,3.99,10.3,9,14.2,26.6,52.8,5.3,1.8,7.8,3.7,1.3,6.7,-26.58,-34.76,-32.47,-35.68,-29.11,-11.6,-26.8,-34.9,4.9,-1.03,0,0.2,-0.84,78.3,52.1,50.28790787,36,12.79,-41.69,6.94,0.9, Feb 11 BMO
ORCL, Oracle Corporation, 159.10B,82, Technology, Application Software, B+, A, B+, C,11.95,1.63,4,11.17,17.17,27.1,34.8,79.8,61.5,10.5,16.1,7.62,9.61,1.9,13.3,-1.46,-7.69,-6.3,-6,-7.88,5.3,-2.5,-8.5,1.9,-3.69,53.4,36.36,-0.03,49.7,49.8,-0.200803213,51.3,1.47,-18.35,24.4,2.1, Mar 12 AMC
ORLY," ""OReilly Automotive Inc.""", 23.70B,67, Services, Auto Parts Stores, B, B+, B+, F,14.38,1.3,2.33,57.81,21.93,13.7,18.9,53.1,514.9,13.5,11.2,12.13,13,7.3,14.5,-19.54,-30.63,-22.27,-30.75,-23.44,-7,-19,-25.7,0,-0.09,87.4,0.5,-34.58,401.7,303.4,32.39947264,42,2.08,-34.98,17.44,0.9, May 06 AMC
OXY, Occidental Petroleum Corporation, 12.63B,41, Basic Materials, Independent Oil & Gas, C+, C, C, F,0,0,0.61,0.47,0,-4.8,0.1,61.4,-4.2,-1.2,-122.4,38.5,-8.26,38.4,-266.2,-61.22,-70.01,-70.26,-69.01,-80.67,4.1,-54.4,-67.7,3.4,-1.08,80.5,0.2,4.47,21.2,12.7,66.92913386,36.2,5.69,-81.11,44.44,1.2, Feb 27 AMC
PAYX, Paychex Inc., 23.87B,60, Services, Staffing & Outsourcing Services, C+, A-, B, F,20.65,2.36,5.81,8.5,54.37,25.7,34.1,0,40.9,11.6,13.7,-2.67,8.44,15.3,10,-25.92,-28.29,-26.78,-28.25,-24.73,-6.6,-22.9,-27.6,4,-1.33,71,10.6,-1.22,72.2,61,18.36065574,41.5,2.79,-34.22,24.39,1.2, Mar 25 BMO
PBCT," ""Peoples United Financial Inc.""", 4.62B,61, Financial, Savings & Loans, B+, B, B-, F,7.67,0.58,2.46,0.56,0,26.9,73.6,0,7.3,1,0.8,2.15,13.73,15.1,-2.3,-31.33,-39.2,-32.34,-39.7,-38.95,-21.6,-33.2,-39.1,6.97,8.41,79.5,0.3,-23.31,16.2,10.1,60.3960396,32.8,4.37,-46.23,-5.24,0, Apr 16 AMC
PCAR, PACCAR Inc, 21.43B,64, Consumer Goods, Trucks & Other Vehicles, B+, B-, C+, D+,11.56,0,0.84,2.18,18.67,9.3,12.5,19.7,24.9,8.7,10.1,6.75,-2.69,-2.6,-7.4,-12.35,-23.44,-5.45,-23.05,-8.37,3.4,-9.4,-12.7,2.1,-1.7,66.1,1.4,-2.9,73.5,60.8,20.88815789,48.1,1.56,-24.02,25.45,4.4, Apr 28 BMO
PEAK, Healthpeak Properties Inc., 10.03B,41, Financial, REIT - Healthcare Facilities, C-, C+, C+, F,54.72,90.71,5.02,1.67,0,2.2,12.2,56,0.7,0.3,-96,32.27,2.5,20.3,-95,-40.96,-39.4,-43.12,-40.79,-34.65,-17.1,-35.3,-39.6,7.25,7.05,0,0.2,0.25,32.8,20.4,60.78431373,34,7.09,-46.51,8.91,0, Feb 11 AMC
PEG, Public Service Enterprise Group Incorporated, 22.63B,59, Utilities, Diversified Utilities, B-, B-, B, F,13.12,0,2.25,1.51,0,16.8,19.3,0,11.4,3.6,17.7,2.28,3,0.4,119.6,-18.55,-22.88,-26.12,-23.32,-23.03,0.9,-15.2,-23.6,4.3,-0.41,72.6,0.2,-1.32,61,45.2,34.95575221,45.5,1.24,-30.56,27.65,0.6, Feb 26 BMO
PEP, PepsiCo Inc., 171.79B,59, Consumer Goods, Beverages - Soft Drinks, C-, B+, C-, C,19.74,4.26,2.56,11.67,1520.22,10.9,15.3,55.4,51.3,9.5,-40.7,7.82,5.6,5.7,-69.7,-13.01,-8.81,-7.53,-9.37,1.89,3.1,-6.9,-7.3,3,-0.75,73.6,0.1,-0.61,141.5,123.8,14.29725363,49.9,0.86,-15.36,22.85,0.9, Apr 28 BMO
PFE, Pfizer Inc., 187.37B,71, Healthcare, Drug Manufacturers - Major, C+, A, B, D+,10.58,19.52,3.62,2.92,79.09,31.4,31.5,80.7,26.4,10,62.3,7.14,0.6,-9.2,42.9,-9.7,-16.02,-5.27,-16.11,-23.27,6.3,-3.1,-10.2,4.6,0.54,73.7,0.03,0.06,42,32.8,28.04878049,53,1.07,-24.51,20.66,0.9, Apr 28 BMO
PFG, Principal Financial Group Inc., 7.59B,60, Financial, Life Insurance, A, C+, B, F,4.16,0.75,0.47,0.51,1.6,8.6,10.4,0,9.9,0.5,-7.3,11,7.17,7.4,29.5,-42.47,-52.27,-50.47,-51.64,-49.1,-15.7,-40.1,-49.9,8.42,0.85,77.7,0.5,1.03,49.6,26.6,86.46616541,33.5,1.89,-56.57,13.3,0, Apr 28 AMC
PG, The Procter & Gamble Company, 284.51B,64, Consumer Goods, Personal Products, C+, B-, B-, C,21.77,7.71,4.09,6.38,52.4,6.5,9.8,50.8,9.6,3.9,-60.6,5.86,8.2,4.6,16.1,-8.11,-7.3,-5.52,-8.41,10.33,4,-2.8,-3.8,2.6,-0.64,65.8,0.1,-52.28,127.5,114.4,11.45104895,51.7,0.96,-10.16,21.98,0.6, Apr 21 BMO
PGR, The Progressive Corporation, 46.20B,85, Financial, Property & Casualty Insurance, B+, B, B+, B,13.7,0,1.18,3.39,10.86,10.1,13.7,0,30.8,7.5,51.9,5.12,-1.43,33.7,312.4,-5.54,6.16,5.22,9,8.05,3.4,-2.1,1.9,0.5,0.15,82,0.2,-7.24,83,76.5,8.496732026,51.2,1.06,-9.81,22.13,0, Apr 15 BMO
PH, Parker-Hannifin Corporation, 16.42B,54, Industrial Goods, Industrial Equipment & Components, A-, B-, C, F,11.33,2.57,1.16,2.41,12.1,9.6,12.2,25,22.4,7.4,9.1,6.52,4.39,0.7,-36.4,-38.92,-43.35,-30.63,-42.26,-33.78,-8.3,-32.4,-35.8,2.9,-0.67,84.2,0.3,-9.05,175.2,118.8,47.47474747,38.5,1.36,-46.37,24.53,1.4, Apr 30 BMO
PHM, PulteGroup Inc., 5.59B,63, Industrial Goods, Residential Construction, A, B-, B, F,4.45,1.08,0.55,0.98,6.23,9.9,13.1,23.5,19.5,9.8,3,10.13,5,0.6,46,-55.45,-48.84,-45.36,-48.99,-28.74,-27.6,-49.3,-48.2,2.4,4.26,95.3,0.4,-4.08,43.2,19.7,119.2893401,27.7,5.42,-60.06,10.51,0, Apr 23 BMO
PKG, Packaging Corporation of America, 8.07B,59, Consumer Goods, Packaging & Containers, A-, B, C-, D-,14.71,2.29,1.16,2.56,8.92,9.9,15.1,23.6,23.4,9.7,-5.6,-1.21,5,-1.5,-32.9,-10.6,-24.17,-17.97,-25.03,-18.29,-5.7,-13.9,-21.3,3.7,0.08,96.9,1,-0.09,99.2,83.9,18.23599523,42,3.18,-29.86,13.31,3.4, Apr 27 AMC
PKI, PerkinElmer Inc., 8.50B,60, Healthcare, Medical Laboratories & Research, B, B-, B-, F,14.56,2.96,2.95,2.8,33.2,7.9,11.3,48.4,8.4,3.6,-2.7,9.53,11.87,6.5,-4.6,-18.87,-26.86,-13.35,-25.53,-26.66,-2.5,-16.1,-19.6,0.3,0.84,98.9,0.3,-4.03,100,72.3,38.31258645,41,4.11,-30.87,13.18,1.8, May 05 AMC
PLD, Prologis Inc., 54.77B,51, Financial, REIT - Industrial, D+, B+, D+, D+,43.95,0,16.44,2.11,70.64,47,29.3,72.4,7,4,-13.7,9.29,-6.05,2.3,-33.6,-19.99,-14.58,-10.37,-15.29,3.23,0,-14.2,-14.3,3,2.04,86.2,0.54,0,96,75.5,27.15231788,45.8,1.07,-26.25,23.02,0, Apr 22 BMO
PM, Philip Morris International Inc., 119.03B,60, Consumer Goods, Cigarettes, C+, B+, C, D+,12.7,2.17,3.99,0,57.31,24,35.3,64.7,-62.7,17.7,-9.6,8.25,7.45,2.9,-16.9,-16.23,-12.74,-3.1,-12.63,-13.37,1.8,-8.6,-9.4,6.3,1.07,76.4,0.2,-3.41,87,74.3,17.09286676,49.3,0.74,-18.53,31.16,1.1, Apr 16 BMO
PNC, The PNC Financial Services Group Inc., 39.98B,67, Financial, Money Center Banks, A, B+, B-, F,7.73,1.42,2.91,0.81,7.31,37.1,67.9,0,10.4,1.3,6.3,6.44,5.6,-0.4,8.1,-29.88,-43.42,-33.14,-43.16,-28.45,-11.3,-32.5,-38.8,5.07,-0.94,84.8,0.2,-13.79,142,90.7,56.5600882,37.3,1.17,-47.35,7.28,0, Apr 15 BMO
PNR, Pentair plc, 4.72B,63, Industrial Goods, Industrial Equipment & Components, B+, B, B, F,10.65,2.56,1.6,2.39,27.5,12,14.7,35.6,19,8.5,8.1,7.6,5.1,2,11.2,-32.14,-40.24,-22.28,-39.52,-38.22,-6.3,-25.4,-28.3,2.7,0.37,92.1,0.2,-24.23,43.5,27.7,57.03971119,39.5,1.88,-40.19,28.9,1.4, Apr 28 BMO
PNW, Pinnacle West Capital Corporation, 8.25B,46, Utilities, Electric Utilities, C+, B-, D+, F,14.04,4.22,2.38,1.49,0,15.5,19.4,0,10,3,-18,5.53,4.62,-11.4,-410.3,-28.42,-19.1,-24.92,-20.19,-23.75,-11.7,-24,-25.6,4.3,-1.01,88.5,0.2,-11.76,94.3,71.7,31.52022315,37.8,2.88,-35.37,13.56,0.5, Feb 21 BMO
PPG, PPG Industries Inc., 20.11B,63, Basic Materials, Specialty Chemicals, A-, B, B-, F,11.46,2.02,1.33,3.62,16.77,8.2,11.2,43.1,24.2,7,-2.2,9.53,7.65,0.7,16,-25.22,-38.66,-29.44,-39.52,-29.54,-6.5,-23.3,-31.4,2.5,0.59,80.1,0.1,-14.53,124.6,80.7,54.39900867,38.3,1.71,-40.14,15.28,1.4, Apr 27 AMC
PPL, PPL Corporation, 17.12B,52, Utilities, Electric Utilities, B-, B+, C-, F,9.18,16.4,2.2,1.32,0,22.5,36.6,90.7,14.2,3.9,-8,-0.36,0.59,0.8,-15.2,-28.62,-35.15,-24.89,-35.98,-27.97,-12.1,-29.5,-31.6,7.18,1.83,70.4,0.1,-58.21,31.9,22.9,39.30131004,36.6,4.34,-40.89,20.14,0.6, Feb 14 BMO
PRGO, Perrigo Company plc, 5.88B,58, Healthcare, Drug Related Products, B, C+, C+, D-,9.72,5,1.22,1,42.72,3,4.2,36.7,2.5,1.3,13,11.21,8,10.7,-123.4,-22.27,-16.55,-20.97,-17.15,-9.91,-3.6,-16.6,-14.5,2.1,-0.5,88.5,0.1,-3.36,55.4,42.8,29.43925234,42.7,3.89,-30.54,10.87,2.1, Feb 27 BMO
PRU, Prudential Financial Inc., 19.07B,63, Financial, Life Insurance, A+, C+, B+, F,3.6,0.51,0.29,0.3,1.06,6.4,7.8,0,6.7,0.5,10.6,9.35,9,3.8,40.5,-39.57,-50.83,-45.19,-50.26,-51.66,-9.3,-37.6,-47.3,9.44,-0.21,66.9,0.1,-19.62,86,46.6,84.54935622,35.7,1.81,-56.68,19.34,0, May 05 AMC
PSA, Public Storage, 33.02B,61, Financial, REIT - Industrial, C, A, C-, D+,25.99,1.56,11.6,6.73,73.78,44.7,51.5,72,25.4,11.4,-14.6,1.64,17,3.6,-38.3,-14.69,-8.77,-20.39,-9.43,-11.9,-1.1,-8.7,-15.3,4.1,-1.02,81.4,9.9,-0.04,207.2,192.8,7.468879668,47.2,4.17,-27.25,24.91,0, Feb 25 AMC
PSX, Phillips 66, 23.54B,43, Basic Materials, Oil & Gas Refining &amp; Marketing, B-, C, C-, F,5.94,0,0.22,0.92,0,2.9,2.4,11.1,12.4,5.3,-42.1,20.33,-1.68,1.8,-64.7,-30.7,-53.9,-47.35,-53.58,-45.58,-0.4,-29.6,-47,6.96,0.15,72.1,0.3,0.33,98,51.7,89.55512573,41.2,1.29,-56.95,28.92,1.2, Apr 29 BMO
PVH, PVH Corp., 2.39B,58, Consumer Goods, Textile - Apparel Clothing, A, B-, C+, F,4.3,1.46,0.24,0.39,3.82,6.6,8,54.6,11,4.9,101.5,-21.72,2.64,2.5,-10.6,-56.81,-69.75,-61.56,-69.69,-74.4,-26.3,-54.1,-63.5,0.4,-0.15,0,1.05,0,85.2,31.8,167.9245283,26.4,3.32,-76.91,9.12,1.4, Apr 01 AMC
PWR, Quanta Services Inc., 4.64B,64, Industrial Goods, General Contractors, A, C+, B, F,7.63,1.08,0.38,1.11,19.19,3.3,4.6,13.2,10.4,4.9,46.4,7.82,10.48,0,137.6,-23.41,-24.99,-15.33,-24.29,-20.46,0.9,-14.7,-19.5,0.6,2.45,96.4,1.2,-0.8,47.2,30.8,53.24675325,45.6,4.95,-30.69,28.57,1.7, Feb 27 BMO
PXD, Pioneer Natural Resources Company, 13.49B,65, Basic Materials, Independent Oil & Gas, A, B-, B+, F,10.84,0.74,1.39,1.02,4.8,7.8,15.2,41.6,6.3,4.1,-21.2,23.9,22.41,19.8,11.4,-39.15,-50.67,-37.88,-50.35,-48.55,8.4,-31,-41.9,2.9,0.7,90.6,0.6,-1.22,133.7,75.1,78.02929427,43.4,3.06,-58.1,53.6,0.9, Feb 19 AMC
PYPL, PayPal Holdings Inc., 118.08B,68, Financial, Credit Services, B-, B, B+, D+,22.55,2.42,6.64,6.5,30.62,13.8,15.3,44.9,15.2,5,19.9,21.36,18.66,17.4,-10,-18.89,-15.56,-6.23,-13.54,-10.67,-5,-15.1,-14.7,0,2.03,86.2,0.1,-25.08,129.3,93.5,38.28877005,43.4,1.38,-25.76,12.57,1.4, Apr 29 AMC
QCOM, QUALCOMM Incorporated, 80.54B,79, Technology, Communication Equipment, B+, A, B+, D+,11.25,0.77,4.07,17.26,19.58,21.4,39.3,58,90.5,12.6,216.3,49.44,25.12,4.9,-8.6,-16.85,-23.31,-8.07,-22.91,17.93,-4.3,-17.4,-18.3,3.6,-1.49,79.4,0.12,-11.99,95.6,68,40.58823529,43.2,1.73,-32.17,16.93,1.8, May 06 AMC
QRVO, Qorvo Inc., 9.18B,70, Technology, Semiconductor - Broad Line, B+, B-, B+, D,12.33,3.42,2.93,2.05,12.17,11,9.6,41,8,5.7,212.7,1.95,7.77,4.4,155.2,-25.12,-33.89,7.41,-34.04,3.02,-8.3,-22.8,-17,0,-3.08,92.3,0.5,-19.73,119.3,76.6,55.74412533,39.5,3.43,-39.98,25.5,4.2, May 05 AMC
RCL, Royal Caribbean Cruises Ltd., 6.11B,61, Services, Resorts & Casinos, B+, B, B, F,2.9,0.2,0.56,0.43,68.61,17.2,19,45.6,16,6.3,4.5,47.82,13.7,7.9,-13.2,-68.72,-81.57,-75.91,-81.41,-78.72,-29.3,-68.3,-76.9,12.57,1.04,78,0.9,-5.42,99.4,24.8,300.8064516,29,8.55,-81.98,26.7,0.1, May 05 BMO
RE, Everest Re Group Ltd., 7.90B,64, Financial, Property & Casualty Insurance, A-, B-, B+, F,7.45,2.9,0.96,0.83,4.89,12.1,13.7,0,11.3,3.8,11.3,6.04,2.62,23.7,156.1,-30.34,-32.53,-27.6,-32.21,-13.17,-10.9,-27.7,-30.5,3.3,1.48,0,1.6,0.31,282.5,187.6,50.58635394,38.2,2.62,-39.51,5.86,0, May 11 AMC
REG, Regency Centers Corporation, 5.82B,52, Financial, REIT - Retail, B, B, C, F,20.18,2.56,5.14,0.9,25.25,21.1,26.8,73,3.8,2.2,-2.6,5.65,9.1,1.4,-48.2,-46.5,-46.17,-51.52,-47.38,-51.14,-27.1,-41.5,-48.9,7.05,3.98,0,0.7,-1.92,72,33.2,116.8674699,27.5,2.46,-54.07,0.22,0, Feb 12 AMC
REGN, Regeneron Pharmaceuticals Inc., 55.21B,84, Healthcare, Biotechnology, B-, A-, B-, B+,16.72,3.1,7.02,4.91,27.6,26.9,28.1,90.1,20.7,15.5,-10.8,8.56,8.72,12.5,4,1.07,33.59,81.94,32.83,22.54,5.5,15.8,41.8,0,5.01,73.8,20.4,-1.81,475,498.7,-4.752356126,59.1,3.13,-4.76,81.79,3.7, May 07 BMO
RF, Regions Financial Corporation, 8.18B,67, Financial, Regional - Southeast Banks, A+, B+, B, F,5.1,0.68,1.76,0.54,4.48,32.4,73.3,0,10,1.2,13,6.96,8.17,-4.3,12.2,-42.34,-50.91,-44.66,-51.11,-43.58,-13.2,-38.3,-46.6,7.39,-0.56,75,0.2,-2.45,15.8,8.3,90.36144578,34.7,1.75,-53.99,16.28,0, Apr 17 BMO
RHI, Robert Half International Inc., 4.85B,66, Services, Staffing & Outsourcing Services, A-, B+, B-, F,9.17,1.64,0.8,3.77,15.43,7.5,10.2,41.7,40.9,20,8.1,9.67,5.9,3.8,4,-24.61,-40.66,-29.72,-40.1,-44.07,-8.1,-25.5,-32.2,3.6,-2.26,96.6,2.8,0,52.6,37.8,39.15343915,38.6,6.28,-45.03,17.26,1.7, Apr 30 AMC
RL, Ralph Lauren Corporation, 5.32B,67, Consumer Goods, Textile - Apparel Clothing, A, B, B, F,8.49,0.99,0.83,1.58,13.92,10.4,9.8,62,21.6,9.5,20.5,2.21,7.43,1.4,198.3,-40.32,-44.47,-26.27,-43.72,-48.19,-20.1,-38.6,-40.8,4.1,-2.79,0,1.7,-21.53,113.6,65.9,72.38239757,27.9,8.98,-54.35,-1.63,1.9, May 05 BMO
RMD, ResMed Inc., 22.41B,72, Healthcare, Medical Instruments & Supplies, C-, B+, B+, C+,31.73,2.18,8.05,9.59,106.51,16.3,23.2,59,21.5,10.9,-9.6,10.05,21.7,13.1,27.7,-14.12,-3.83,16.49,-3.12,45.76,5.5,-3.8,6.4,1,2.71,70.8,1,-9.68,154.2,150.1,2.731512325,51.6,1.3,-14.06,58.01,2.6, Apr 30 AMC
ROK, Rockwell Automation Inc., 18.29B,58, Industrial Goods, Diversified Machinery, C, B+, C+, D-,16.63,4.11,2.72,24.15,29.87,13.7,16.5,42.5,102.4,14.4,-31.1,6.38,4.66,2.6,303.7,-22.13,-27.2,-3.93,-26.13,-18.34,-2.1,-17.8,-16.2,2.7,0.8,78,0.2,-31.15,175.8,149.7,17.43486974,43.9,2.51,-29.97,27.21,1.5, Apr 29 BMO
ROL, Rollins Inc., 11.50B,63, Services, Business Services, D, B+, B-, C+,40.87,7.04,5.71,14.33,89.64,10.1,13.3,50.7,26.3,12.5,-13.1,11.07,8.2,13.8,-4.4,-10.98,7.02,6.93,7.6,-15.26,0.2,-4.1,1,1.3,-2.86,43.6,1.5,-0.53,40.1,35.6,12.64044944,49.3,10.59,-17.79,17.35,0.8, Apr 29 BMO
ROP, Roper Technologies Inc., 32.43B,75, Industrial Goods, Diversified Machinery, B, A-, B+, D+,21.74,2.34,6.04,3.35,26.64,32.9,45.1,63.9,20.5,10.5,88.8,5.65,7.75,1.3,251.6,-16.87,-16.46,-9.72,-13.88,-12.08,-1.1,-13.8,-15.3,0.6,0.56,95,0.6,-2.96,371.9,305,21.93442623,45.3,2.13,-24.13,24.87,0.8, Apr 30 BMO
ROST, Ross Stores Inc., 29.78B,68, Services, Apparel Stores, B+, B+, A-, F,15.85,2.11,1.86,8.65,22.97,10.1,12.9,28.1,49.1,19.2,27.6,17.33,8.17,8.4,13.3,-27.53,-32.04,-26.16,-31.8,-16.4,-8.3,-27,-30.6,1.2,0.29,91.7,0.2,0,102.1,79.4,28.58942065,38.8,1.62,-39.8,32.77,1.3, Mar 03 AMC
RSG, Republic Services Inc., 24.58B,66, Industrial Goods, Waste Management, B, B, B-, D+,20.15,3.07,2.39,2.96,37.6,10.4,17.4,39.8,13.4,4.8,5.5,9.31,7.35,1.8,-2.3,-22.09,-16.25,-11.58,-16.07,-5.88,-8,-18.8,-17.9,1.9,0.02,94.8,0.2,-5.29,100.6,75.2,33.77659574,39.7,1.12,-28.12,10.95,0.5, Apr 30 AMC
