Symbol, Company Name, Market Cap, Overall Rating, Sector, Industry, Valuation Grade, Profitability Grade, Growth Grade, Performance Grade, Forward PE, PEG, Price/Sales, Price/Book, Price/FCF, Net Margin, Operating Margin, Gross Margin, ROE, ROA, EPS This Y, EPS Next Y, EPS Next 5 Years, Sales Q/Q, EPS Q/Q, Perf Month, Perf Quarter, Perf Half Y, Perf YTD, Perf Year, SMA20, SMA50, SMA200, Dividend Yield, Inst Trans, Inst Own, Insider Own, Insider Trans, Target Price, Prev Close, Price Projection, RSI, Short Float, 52W High, 52W Low, Current Ratio, Earnings Date
LIN, Linde plc, 95.22B, 70, BasicMaterials, Specialty Chemicals, D+, B+, C+, B, 20.81, 3.87, 3.4, 2.13, 113.76, 8.4, 10.9, 41.6, 4.8, 2.7, -70.8, 13.15, 10.83, -3.0, 34.7, -1.05, -18.99, -12.88, -15.81, -0.89, -2.3, 1.2, -7.9, 2.1, -0.13, 84.3, 0.1, -1.24, 214.6, 178.7, 20.089535534415226, 48.3, 1.18, -21.33, 22.18, 0.7, -
LKQ, LKQ Corporation, 7.21B, 86, ConsumerCyclical, Auto Parts, A-, B, B+, B+, 10.37, 0.37, 0.58, 1.45, 8.75, 4.7, 7.3, 39.2, 12.0, 4.7, 13.3, 42.44, 33.5, -3.2, 53.6, 15.45, -30.46, -34.94, -34.06, -13.07, 1.6, 6.3, -20.2, 0, 0.59, 98.6, 0.4, -2.0, 32.5, 22.6, 43.805309734513266, 51.8, 1.47, -35.74, 76.86, 2.3, Apr 30 BMO
LLY, Eli Lilly and Company, 150.95B, 87, Healthcare, Drug Manufacturers - General, C+, A, B+, B+, 20.06, 2.1, 6.54, 46.72, 109.76, 24.0, 25.9, 79.2, 186.8, 14.1, 54.1, 15.81, 12.53, 15.1, 180.2, 4.76, 11.69, 39.95, 20.51, 36.98, 1.1, 9.1, 24.5, 1.8, 0.5, 79.8, 11.8, -3.52, 156.0, 157.9, -1.2032932235592182, 56.9, 1.0, -3.95, 56.25, 1.1, Apr 23 BMO
LMT, Lockheed Martin Corporation, 99.42B, 79, Industrials, Aerospace & Defense, C+, B+, B-, A-, 13.46, 1.84, 1.63, 29.08, 25.77, 10.2, 13.7, 13.5, 187.5, 12.9, 25.8, 9.59, 8.78, 9.2, 1.4, -4.83, -18.04, -7.77, -8.5, 6.62, -6.4, -0.7, -7.3, 2.6, -0.38, 80.4, 0.07, -20.19, 438.1, 364.1, 20.324086789343585, 43.1, 0.97, -19.49, 33.88, 1.2, Apr 21 BMO
LNC, Lincoln National Corporation, 6.34B, 63, Financial, Insurance - Life, B+, C, B-, D+, 3.37, 0.99, 0.36, 0.38, 0, 3.9, 6.1, 0, 3.7, 0.2, -41.8, 11.48, 9.88, 11.4, -78.5, 12.46, -46.87, -46.53, -44.92, -49.04, 2.0, 10.0, -35.9, 4.9, 0.73, 85.9, 0.8, 2.35, 38.4, 30.7, 25.0814332247557, 52.6, 4.51, -51.61, 101.73, 0, May 06 AMC
LNT, Alliant Energy Corporation, 11.07B, 76, Utilities, Utilities - Regulated Electric, C, B+, B, B, 17.79, 3.54, 3.09, 2.13, 0, 14.8, 20.6, 94.8, 10.9, 3.3, 7.5, 6.74, 5.2, 0.8, 27.6, -10.8, -22.63, -11.11, -16.05, -2.9, -5.9, -6.5, -12.9, 3.3, -1.27, 77.6, 0.1, 0, 56.1, 45.8, 22.489082969432324, 40.2, 1.58, -23.79, 21.99, 0.4, May 07 AMC
LOW, "Lowes Companies Inc.", 84.12B, 83, ConsumerCyclical, Home Improvement Retail, C-, B+, B+, A, 16.07, 1.24, 1.17, 42.62, 69.75, 5.9, 8.8, 31.8, 165.6, 10.5, 92.9, 17.17, 16.3, 2.4, 165.0, 17.01, -11.53, -3.44, -7.82, 2.57, 6.4, 17.0, 1.5, 1.9, 0.23, 78.2, 0.17, 0.76, 116.5, 110.4, 5.525362318840575, 65.8, 1.19, -12.89, 83.98, 1.0, May 20 BMO
LRCX, Lam Research Corporation, 39.09B, 83, Technology, Semiconductor Equipment & Materials, B, A-, B-, B, 15.12, 1.41, 4.07, 8.61, 29.58, 21.8, 26.4, 45.9, 45.3, 17.0, -16.8, 17.41, 13.76, 2.6, 11.9, 2.36, -21.25, -0.37, -8.0, 37.61, 4.2, 7.1, 3.4, 1.7, -0.2, 90.2, 0.4, -15.62, 302.8, 248.1, 22.047561467150352, 55.3, 2.71, -21.88, 57.27, 4.5, Apr 22 AMC
LUV, Southwest Airlines Co., 13.67B, 67, Industrials, Airlines, B-, A-, C, C-, 10.24, 0, 0.64, 1.41, 13.24, 8.5, 10.9, 74.1, 18.8, 6.9, -2.0, 151.4, -9.93, -17.8, -126.0, -24.5, -57.67, -57.17, -54.09, -52.36, -12.9, -26.2, -49.5, 2.9, 0.49, 76.8, 0.2, -67.66, 42.1, 24.0, 75.41666666666667, 35.8, 1.52, -57.88, 5.36, 0.7, Apr 28 BMO
LVS, Las Vegas Sands Corp., 32.44B, 69, ConsumerCyclical, Resorts & Casinos, D+, A, C, B, 18.14, 0, 2.73, 7.77, 0, 17.8, 27.9, 49.3, 41.1, 9.5, 11.4, 4027.87, -10.14, -51.1, -100.2, -3.01, -34.09, -26.89, -33.84, -27.43, -0.5, 0, -21.0, 0, 0.54, 38.7, 21.0, 0, 62.1, 44.4, 39.86486486486488, 50.2, 4.4, -38.51, 37.18, 1.4, Apr 22 AMC
LW, Lamb Weston Holdings Inc., 7.97B, 70, ConsumerDefensive, Packaged Foods, C+, A-, C+, C+, 20.73, 4.95, 2.02, 29.46, 18.07, 12.1, 17.1, 26.2, 342.3, 14.5, 36.5, -2.77, 3.4, 1.1, -20.8, -2.5, -42.68, -31.96, -36.64, -18.73, -6.8, -7.8, -27.5, 1.6, 0.73, 89.4, 0.5, -1.3, 59.5, 54.7, 8.775137111517362, 44.9, 3.43, -43.41, 39.55, 1.8, Apr 01 BMO
LYB, LyondellBasell Industries N.V., 16.93B, 68, BasicMaterials, Specialty Chemicals, B-, B+, C, C+, 7.2, 0, 0.51, 2.43, 26.04, 8.1, 10.2, 14.2, 32.0, 8.9, -20.3, 42.54, -3.13, -14.6, -80.7, 1.12, -36.17, -44.82, -43.6, -34.0, 0.4, 1.9, -31.2, 7.88, -0.78, 69.6, 0.2, 3.03, 63.8, 52.5, 21.52380952380952, 51.7, 2.21, -46.12, 58.08, 1.8, May 01 BMO
LYV, Live Nation Entertainment Inc., 7.91B, 57, CommunicationServices, Entertainment, C-, C+, C+, C, 0, 0, 0.69, 9.63, 28.12, -1.2, 1.5, 26.7, -12.5, -1.3, 72.7, 97.2, 0, -21.0, -204.7, 1.87, -46.43, -39.47, -45.17, -39.07, -1.8, -3.7, -36.8, 0, -0.46, 71.8, 2.2, -0.86, 56.0, 37.4, 49.73262032085562, 50.1, 13.0, -48.84, 80.6, 1.0, May 07 AMC
MA, Mastercard Incorporated, 271.51B, 74, Financial, Credit Services, D-, A-, B+, B+, 31.92, 2.51, 15.97, 51.64, 39.62, 46.8, 56.8, 0, 149.6, 28.7, 43.3, 33.16, 14.21, 3.1, -7.1, 7.84, -17.43, 0.06, -7.13, 11.3, 4.0, 7.1, -1.8, 0.5, 0.6, 78.5, 11.3, -0.79, 313.1, 269.1, 16.35079895949461, 56.2, 0.79, -20.14, 38.66, 1.9, Apr 29 BMO
MAA, Mid-America Apartment Communities Inc., 12.29B, 79, RealEstate, REIT - Residential, C+, B, B-, A-, 44.9, 5.66, 7.41, 2.01, 49.54, 19.5, 26.4, 59.4, 5.3, 2.9, 53.8, 4.12, 7.0, 4.2, -43.3, -4.06, -26.79, -19.81, -19.98, -6.32, -4.3, -4.9, -17.0, 3.7, 0.49, 94.8, 0.5, -1.29, 120.1, 108.0, 11.203703703703699, 43.1, 1.08, -29.12, 28.68, 0, May 06 AMC
MAR, Marriott International Inc., 25.34B, 63, ConsumerCyclical, Lodging, D+, B, C+, C+, 17.05, 0, 1.21, 36.86, 60.34, 6.1, 8.6, 15.3, 116.1, 5.1, -27.9, 137.82, -6.6, 0.3, -17.0, -1.83, -45.99, -40.2, -47.67, -39.88, -4.9, -4.8, -34.9, 0, 1.59, 64.5, 1.2, -4.8, 98.0, 75.2, 30.31914893617021, 47.5, 5.09, -48.33, 70.2, 0.5, May 11 BMO
MAS, Masco Corporation, 11.30B, 68, Industrials, Building Products & Equipment, C, C-, B-, A-, 17.12, 1.97, 1.67, 0, 0, 0, 0, 35.4, 0, 0, 7.4, 22.12, 9.0, 4.5, 33.7, 8.27, -10.97, -11.26, -13.75, 9.32, 2.3, 8.6, -3.4, 1.3, -1.99, 0, 0.5, -29.87, 48.1, 39.8, 20.854271356783933, 56.0, 3.67, -17.32, 53.07, 1.8, Apr 29 BMO
MCD, "McDonalds Corporation", 130.34B, 67, ConsumerCyclical, Restaurants, D-, B+, C+, A-, 22.23, 6.83, 6.26, 0, 78.48, 27.9, 41.6, 52.4, -70.5, 12.2, 4.0, 41.84, 3.36, -6.2, -14.4, -1.37, -19.32, -9.25, -11.23, -11.89, -3.5, 0.1, -11.7, 2.8, -0.22, 68.9, 0.12, -2.0, 202.6, 172.8, 17.24537037037036, 49.0, 1.17, -20.96, 41.2, 1.9, Apr 30 BMO
MCHP, Microchip Technology Incorporated, 20.52B, 78, Technology, Semiconductors, B+, B+, B-, C+, 12.89, 3.82, 3.89, 3.65, 17.03, 7.3, 15.6, 61.6, 7.1, 2.1, -52.4, 19.34, 8.9, -6.4, 372.9, 9.2, -22.26, -8.41, -18.07, 0.0, 2.9, 12.0, -6.6, 1.7, 0.22, 0, 2.2, -0.54, 102.4, 83.9, 22.050059594755663, 56.7, 12.93, -23.71, 61.43, 0.9, May 07 AMC
MCK, McKesson Corporation, 20.69B, 74, Healthcare, Medical Distribution, B+, B-, B-, B-, 8.37, 0, 0.09, 3.75, 6.99, -0.4, 0.3, 5.3, -12.8, -1.5, 93.0, 4.63, 8.19, 5.3, -58.4, -6.2, -22.92, -10.64, -6.43, 2.46, -5.5, -3.5, -9.1, 1.2, 4.42, 0, 0.33, -3.98, 161.7, 129.6, 24.768518518518515, 42.2, 2.22, -24.83, 14.94, 1.0, May 20 BMO
MCO, "Moodys Corporation", 47.60B, 73, Financial, Financial Data & Stock Exchanges, D-, B+, B, A-, 27.2, 4.09, 9.56, 81.89, 39.86, 30.9, 42.8, 72.2, 304.5, 15.1, 15.4, 14.05, 7.7, 12.9, 33.1, 10.46, -6.93, 16.74, 6.93, 36.01, 3.5, 12.1, 10.8, 0.8, 0.14, 94.5, 0.3, -19.91, 243.2, 247.7, -1.8167137666532096, 58.6, 1.15, -11.62, 54.62, 1.7, Apr 30 BMO
MDLZ, Mondelez International Inc., 71.01B, 76, ConsumerDefensive, Confectioners, C+, B+, C+, B, 18.03, 3.29, 2.73, 2.77, 53.03, 14.2, 14.1, 39.2, 14.0, 5.8, 16.2, 7.89, 5.89, 2.6, -16.8, -7.8, -16.11, -4.9, -10.09, -4.46, -3.3, -2.3, -7.6, 2.3, 0.77, 80.3, 0.1, -67.67, 60.0, 49.5, 21.21212121212121, 43.0, 0.82, -17.41, 20.22, 0.5, Apr 28 AMC
MDT, Medtronic plc, 125.77B, 82, Healthcare, Medical Devices, B+, A-, B-, B-, 20.61, 3.22, 4.05, 2.43, 32.94, 17.1, 17.8, 69.5, 10.5, 5.8, -13.1, -5.4, 7.47, 2.3, 52.5, -3.6, -19.7, -13.63, -17.3, 6.29, -4.0, 0.9, -11.4, 2.3, 0.05, 85.8, 0.1, -8.73, 112.8, 93.2, 21.030042918454928, 47.7, 0.71, -23.19, 30.07, 2.8, May 21 BMO
MET, MetLife Inc., 28.30B, 66, Financial, Insurance - Life, B+, C+, C+, C-, 5.34, 0, 0.39, 0.44, 3.43, 10.0, 14.3, 0, 11.2, 1.0, 23.3, 8.03, -2.1, 10.0, -71.5, -1.97, -39.23, -35.8, -37.55, -32.52, -5.1, -1.3, -28.2, 5.78, -0.15, 77.8, 0.1, -2.15, 42.1, 30.7, 37.133550488599354, 46.9, 2.37, -40.26, 39.3, 0, May 06 AMC
MGM, MGM Resorts International, 6.70B, 70, ConsumerCyclical, Resorts & Casinos, C-, A-, B, C, 0, 0, 0.56, 0.82, 80.31, 23.6, 40.3, 40.1, 39.7, 8.4, 378.5, 74.0, 0, -29.1, 2478.1, -6.24, -57.48, -56.37, -59.36, -48.2, -6.9, -3.8, -48.2, 0, -1.11, 87.0, 0.6, 210.28, 21.0, 12.6, 66.66666666666667, 48.5, 5.7, -60.96, 129.15, 2.9, Apr 30 AMC
MHK, Mohawk Industries Inc., 5.12B, 73, ConsumerCyclical, Furnishings Fixtures & Appliances, B, B, C+, C+, 11.24, 0, 0.52, 0.69, 5.57, 7.5, 7.7, 27.9, 9.3, 5.4, -13.1, 97.29, -3.64, -6.4, -8.0, -4.21, -42.73, -49.0, -44.3, -44.13, -5.9, -9.0, -35.8, 0, 1.78, 87.7, 0.9, 47.36, 95.5, 73.9, 29.22868741542624, 44.5, 6.08, -51.49, 34.16, 1.6, May 04 AMC
MKC, McCormick & Company Incorporated, 23.34B, 71, ConsumerDefensive, Packaged Foods, D, A-, C+, A-, 32.32, 12.05, 4.38, 6.55, 59.57, 13.1, 17.9, 40.3, 20.2, 6.7, 10.2, 4.64, 2.8, -1.6, -2.6, 15.05, 5.05, 8.94, 3.41, 13.23, 10.9, 18.8, 9.8, 1.4, -1.07, 85.0, 0.1, 0, 134.6, 168.5, -20.11869436201781, 74.8, 2.35, 0.54, 56.4, 0.7, Mar 31 BMO
MKTX, MarketAxess Holdings Inc., 18.57B, 72, Financial, Capital Markets, F, A-, B+, A-, 65.96, 5.19, 33.42, 23.08, 74.03, 40.9, 50.2, 94.8, 31.1, 25.3, 18.5, 4.69, 15.92, 35.7, 41.5, 19.46, 45.97, 34.89, 30.2, 71.99, 8.4, 25.5, 33.5, 0.4, -0.11, 97.9, 3.1, -5.48, 432.6, 504.7, -14.28571428571428, 65.7, 2.56, -4.7, 79.17, 0, Apr 29 BMO
MLM, Martin Marietta Materials Inc., 10.70B, 56, BasicMaterials, Building Materials, C-, C-, B-, C+, 17.75, 4.88, 2.25, 1.99, 0, 0, 0, 24.8, 0, 0, 31.2, 10.5, 3.65, 2.0, -39.2, -12.95, -35.66, -33.78, -39.56, -22.23, -7.0, -9.5, -30.6, 1.3, 0.48, 99.7, 0.6, -0.58, 227.5, 160.6, 41.65628891656289, 44.4, 3.29, -40.03, 25.12, 1.7, May 05 BMO
MMC, Marsh & McLennan Companies Inc., 53.58B, 68, Financial, Insurance Brokers, D-, B, B, A-, 20.57, 5.84, 3.11, 7.34, 86.28, 10.3, 16.1, 0, 23.1, 5.7, 5.9, 11.96, 5.21, 14.2, 5.5, 10.18, -11.12, 1.87, -4.77, 12.0, 8.3, 13.0, 3.4, 1.7, -0.48, 90.7, 0.1, -44.91, 108.3, 105.1, 3.044719314938157, 66.3, 1.07, -11.49, 42.73, 1.1, Apr 30 BMO
MMM, 3M Company, 78.44B, 74, Industrials, Specialty Industrial Machinery, D+, A, C+, B+, 15.39, 11.32, 2.42, 7.73, 34.68, 15.4, 20.5, 47.6, 48.5, 11.5, -14.9, 9.2, 1.41, 2.7, 46.8, -6.32, -14.88, -20.4, -22.92, -21.9, -7.4, -4.7, -15.2, 4.3, -0.29, 69.9, 0.1, -11.57, 152.8, 136.1, 12.270389419544465, 39.0, 1.3, -27.56, 19.25, 1.7, Apr 28 BMO
MNST, Monster Beverage Corporation, 32.30B, 78, ConsumerDefensive, Beverages - Non-Alcoholic, D+, A, B-, B+, 27.02, 3.41, 7.69, 8.37, 29.23, 26.0, 33.1, 58.4, 27.2, 21.8, 15.0, 12.23, 9.4, 10.1, 8.8, 4.33, -6.74, 11.28, 2.27, 3.04, 5.2, 8.3, 7.0, 0, 0.82, 69.4, 0.1, -34.68, 67.6, 65.1, 3.840245775729647, 59.1, 1.38, -7.84, 29.82, 3.5, May 07 AMC
MO, Altria Group Inc., 67.35B, 60, ConsumerDefensive, Tobacco, C, C+, C, C+, 8.04, 0, 2.61, 10.3, 29.45, -3.4, 2.5, 49.4, -9.2, -1.6, -117.2, 6.07, 3.18, 13.0, 37.3, -11.39, -20.59, -22.87, -27.37, -30.46, -4.9, -5.5, -18.3, 9.27, 0.15, 64.3, 0.1, 0, 47.8, 36.3, 31.680440771349865, 41.7, 0.65, -31.75, 17.12, 0.7, Apr 30 BMO
MOS, The Mosaic Company, 3.67B, 51, BasicMaterials, Agricultural Inputs, B, D, C, C-, 11.79, 0, 0.42, 0.47, 22.61, -15.9, -15.5, 7.1, -14.7, -7.1, -328.6, 347.72, 7.0, -5.3, -258.7, -8.53, -46.61, -50.31, -51.94, -54.43, -7.3, -6.9, -41.7, 1.9, 1.6, 81.3, 0.1, 11.88, 19.8, 10.2, 94.11764705882355, 45.4, 4.09, -59.54, 60.0, 1.3, May 04 AMC
MPC, Marathon Petroleum Corporation, 20.02B, 66, Energy, Oil & Gas Refining &amp; Marketing, C+, C+, C+, B, 11.95, 0, 0.17, 0.83, 46.12, -5.5, -5.7, 10.7, -21.0, -6.9, -24.8, 224.8, 1.78, -15.2, 0, 28.82, -48.08, -52.4, -48.73, -39.66, 7.7, 16.7, -37.8, 7.51, -0.08, 78.9, 0.4, 0, 46.1, 31.0, 48.70967741935484, 57.3, 3.16, -55.65, 102.42, 1.2, May 05 BMO
MRK, Merck & Co. Inc., 202.77B, 83, Healthcare, Drug Manufacturers - General, B, A, B, B, 13.24, 3.36, 4.22, 7.73, 64.8, 21.1, 25.5, 72.2, 38.1, 12.1, 58.9, 14.04, 6.0, 11.5, 10.3, -2.46, -2.34, -4.84, -11.98, 3.22, 0.6, 3.0, -4.2, 3.0, 0.3, 78.6, 0.1, -4.24, 93.9, 77.8, 20.694087403598985, 53.9, 0.82, -13.59, 22.68, 1.1, Apr 28 BMO
MRO, Marathon Oil Corporation, 4.48B, 73, Energy, Oil & Gas E&amp;P, C+, B+, C+, B-, 0, 0, 0.86, 0.37, 1.35, 5.0, 11.1, 86.8, 2.1, 1.3, -54.2, 34.0, -7.06, 5.7, -127.3, 33.33, -49.23, -53.04, -58.47, -63.45, 8.6, 23.3, -44.9, 3.5, 1.05, 88.5, 0.3, 6.56, 7.3, 5.5, 32.72727272727272, 59.2, 9.06, -64.79, 86.75, 1.3, May 06 AMC
MS, Morgan Stanley, 57.69B, 67, Financial, Capital Markets, B, C+, C+, C+, 8.42, 145.69, 1.11, 0.76, 1.32, 15.0, 20.2, 73.2, 10.4, 0.9, 9.7, 24.91, 0.05, -14.2, -27.4, -1.54, -32.4, -22.85, -26.04, -13.87, -1.9, 2.4, -15.4, 3.7, -0.88, 62.8, 24.2, 0, 47.0, 36.9, 27.371273712737132, 49.4, 4.58, -34.32, 39.01, 0, Apr 16 BMO
MSCI, MSCI Inc., 28.64B, 66, Financial, Financial Data & Stock Exchanges, F, B-, B, A-, 43.33, 5.17, 17.86, 0, 59.62, 33.3, 50.0, 82.1, -263.3, 14.2, 19.0, 12.55, 10.6, 12.2, -16.8, 10.47, 9.14, 38.94, 32.49, 54.84, 4.5, 15.0, 29.8, 0.8, -0.16, 95.5, 2.7, -1.96, 314.0, 335.6, -6.4362336114422, 59.4, 1.81, -4.1, 65.38, 2.0, Apr 28 BMO
MSFT, Microsoft Corporation, 1361.03B, 87, Technology, Software - Infrastructure, C+, A, B, A-, 29.09, 2.09, 9.81, 11.99, 47.64, 33.4, 37.4, 68.2, 42.7, 16.3, 22.2, 9.07, 15.22, 14.6, 23.2, 5.03, -1.73, 22.75, 14.48, 43.26, 1.6, 10.0, 17.1, 1.1, -0.26, 74.2, 0.1, -4.79, 193.9, 179.7, 7.902058987200901, 57.6, 0.71, -5.33, 51.69, 2.9, Apr 29 AMC
MSI, Motorola Solutions Inc., 22.66B, 73, Technology, Communication Equipment, B, B, C+, C+, 14.47, 2.5, 2.87, 0, 18.64, 13.3, 18.3, 49.8, -108.0, 10.2, -4.1, 12.05, 10.32, 5.4, -32.7, -14.33, -30.85, -20.98, -20.99, -12.3, -11.4, -12.6, -22.4, 2.0, -0.32, 88.3, 0.2, -61.17, 175.5, 128.3, 36.788776305533894, 36.1, 2.01, -32.09, 5.42, 1.2, May 07 AMC
MTB, M&T Bank Corporation, 11.98B, 65, Financial, Banks - Regional, B-, B+, C+, D, 8.88, 0, 2.51, 0.82, 15.07, 34.3, 76.5, 0, 11.3, 1.3, 8.0, 31.46, 0, -8.6, -42.3, -8.49, -45.85, -44.17, -45.58, -42.73, -11.2, -12.9, -37.0, 4.7, 0.84, 84.7, 0.4, -0.51, 122.8, 89.4, 37.36017897091721, 39.1, 1.71, -47.19, 5.41, 0, Apr 20 BMO
MTD, Mettler-Toledo International Inc., 16.84B, 78, Healthcare, Diagnostics & Research, B-, A-, B-, B, 27.38, 2.97, 5.6, 54.08, 35.34, 18.2, 22.4, 57.9, 131.2, 20.0, 12.2, 17.07, 10.3, -4.5, -8.8, -0.49, -10.39, -3.08, -13.08, -4.12, -2.7, -0.3, -4.2, 0, 0.37, 99.8, 0.4, -56.3, 701.9, 690.8, 1.6068326577880752, 46.6, 3.52, -21.06, 19.01, 1.8, May 07 AMC
MU, Micron Technology Inc., 50.81B, 74, Technology, Semiconductors, B-, B, C+, B, 9.61, 0, 2.59, 1.37, 96.59, 11.7, 11.9, 30.3, 6.3, 4.7, -51.5, 116.41, 0, -17.8, -74.6, -1.51, -22.92, -2.49, -14.97, 19.06, 0.5, 3.1, -5.2, 0, 1.53, 82.4, 0.1, -6.59, 61.5, 43.5, 41.37931034482759, 52.3, 3.48, -25.27, 46.9, 2.7, Mar 25 AMC
MXIM, Maxim Integrated Products Inc., 14.36B, 80, Technology, Semiconductors, B-, A, C+, B, 24.56, 3.51, 6.52, 8.87, 62.53, 37.0, 31.0, 64.8, 46.7, 22.3, 21.3, -0.37, 5.11, 3.6, 25.7, 2.42, -17.0, -8.6, -13.23, -2.59, 0, 4.4, -5.7, 3.6, 0.84, 95.1, 0.2, -21.55, 57.9, 53.0, 9.245283018867923, 52.2, 2.26, -18.8, 27.28, 6.0, Apr 28 AMC
MYL, Mylan N.V., 7.86B, 72, Healthcare, Drug Manufacturers - Specialty & Generic, B+, B, C, C+, 3.32, 190.25, 0.68, 0.66, 4.94, 0.1, 6.1, 39.6, 0.1, 0.1, -95.0, 4.43, 2.5, 3.7, -64.9, -1.55, -29.67, -13.18, -24.28, -24.09, -6.3, -1.9, -18.3, 0, 0.67, 88.0, 0.2, -1.11, 22.0, 15.5, 41.935483870967744, 42.5, 4.32, -34.14, 19.37, 1.2, May 11 BMO
NBL, Noble Energy Inc., 3.62B, 53, Energy, Oil & Gas E&amp;P, C-, C+, C, C-, 0, 0, 0.82, 0.48, 0, -25.5, -28.7, 80.6, -12.7, -5.3, -607.3, 31.8, 0, -1.9, -46.1, 23.07, -56.86, -60.21, -65.96, -65.0, 0.8, 11.7, -52.8, 0.9, 0.06, 99.2, 1.1, -1.95, 11.5, 8.3, 38.55421686746987, 53.8, 6.36, -69.04, 209.71, 0.7, May 08 BMO
NCLH, Norwegian Cruise Line Holdings Ltd., 2.29B, 64, ConsumerCyclical, Travel Services, B-, A-, B-, F, 0, 0, 0.35, 0.35, 12.35, 14.4, 18.0, 43.3, 15.0, 5.8, 1.0, 113.4, 0, 7.2, -19.1, -10.93, -79.86, -79.01, -81.58, -81.03, -12.1, -17.6, -74.5, 0, -6.05, 92.1, 0.9, -0.92, 0, 10.3, -100.0, 46.2, 12.17, -82.0, 53.06, 0.2, May 14 BMO
NDAQ, Nasdaq Inc., 17.92B, 72, Financial, Financial Data & Stock Exchanges, D+, B, B, A-, 19.32, 3.35, 3.92, 3.34, 31.83, 16.0, 22.2, 56.9, 13.3, 5.2, 3.9, 2.05, 7.48, 30.2, -17.7, 3.28, -4.3, 6.86, 2.22, 20.63, 1.3, 7.8, 5.9, 1.7, -0.25, 79.0, 0.4, -2.48, 112.7, 108.8, 3.584558823529417, 55.8, 2.57, -8.94, 52.78, 1.0, Apr 22 BMO
NEE, NextEra Energy Inc., 113.63B, 79, Utilities, Utilities - Regulated Electric, C-, B+, B, A-, 23.54, 3.95, 5.76, 3.12, 18.89, 17.8, 31.4, 0, 9.7, 3.0, -38.9, 8.66, 8.01, 13.2, -41.2, -2.1, -15.7, 4.04, -4.1, 19.18, -0.8, 0, -1.6, 2.4, 0.34, 81.2, 0.2, -17.78, 255.8, 230.1, 11.169056931768804, 50.8, 1.23, -18.04, 32.85, 0.7, Apr 22 BMO
NEM, Newmont Corporation, 53.49B, 87, BasicMaterials, Gold, D+, A, A-, A, 20.49, 0.6, 5.09, 2.47, 72.29, 33.7, 35.1, 47.2, 16.9, 9.0, 800.2, 49.72, 25.17, 43.2, 388.9, 14.46, 51.42, 80.6, 53.37, 117.14, 7.3, 24.1, 51.8, 1.5, -0.81, 85.9, 0.2, -11.86, 65.1, 63.8, 2.03761755485893, 66.8, 1.82, 0.88, 120.59, 3.3, May 05 BMO
NFLX, Netflix Inc., 194.81B, 81, CommunicationServices, Entertainment, D+, B+, A-, A-, 51.61, 2.65, 9.1, 23.09, 0, 10.4, 14.5, 39.5, 30.8, 6.9, 46.9, 32.67, 35.88, 27.6, 105.8, 3.56, 15.88, 51.35, 36.59, 24.5, 3.4, 14.2, 33.4, 0, 1.0, 83.5, 1.62, -5.74, 449.2, 438.2, 2.5102692834322227, 64.4, 3.58, -1.68, 75.18, 0.8, Apr 21 AMC
NI, NiSource Inc., 8.62B, 66, Utilities, Utilities - Regulated Gas, C+, C+, B-, C+, 16.12, 8.88, 1.74, 1.77, 7.64, 3.7, 13.4, 73.4, 3.7, 0.8, 574.1, 5.44, 5.17, -14.1, -70.6, -11.63, -25.51, -13.8, -19.22, -19.85, -9.3, -9.6, -18.2, 3.7, 0.59, 94.4, 0.4, -2.72, 28.9, 22.4, 29.017857142857146, 37.7, 1.71, -26.67, 14.98, 0.8, May 06 BMO
NKE, NIKE Inc., 131.76B, 76, ConsumerCyclical, Footwear & Accessories, D, A, B-, A-, 31.98, 2.73, 3.19, 14.9, 65.59, 10.5, 11.6, 44.9, 47.1, 16.8, 4.1, 23.96, 11.73, 5.1, -22.2, 1.78, -16.27, -3.3, -14.57, 3.02, -1.5, 3.8, -4.5, 1.1, 1.03, 85.6, 0.2, -20.69, 94.1, 86.0, 9.418604651162784, 52.5, 0.96, -18.06, 44.25, 1.9, Mar 24 AMC
NLOK, NortonLifeLock Inc., 12.51B, 86, Technology, Software - Infrastructure, B+, A-, C, A-, 18.79, 3.76, 4.08, 1.5, 11.51, 0, 13.2, 81.0, 57.3, 22.3, -108.9, 35.85, 9.0, -49.0, 505.7, 6.24, 0.82, 49.69, 41.95, 85.87, 0.6, 8.7, 30.8, 2.3, 2.72, 97.6, 0.2, 0, 19.6, 20.4, -3.9215686274509665, 57.3, 3.87, -4.34, 107.01, 2.9, May 14 AMC
NLSN, Nielsen Holdings plc, 4.58B, 64, Industrials, Consulting Services, B, C, C, C+, 7.84, 0, 0.71, 2.24, 6.34, -7.3, -2.6, 56.1, -20.7, -3.3, 55.9, 9.12, -3.63, -0.3, -141.9, -1.91, -40.51, -37.16, -36.7, -46.08, -2.8, -6.8, -32.5, 1.8, 0.19, 0, 0.7, 13.95, 18.1, 12.2, 48.36065573770494, 44.2, 6.81, -47.95, 10.59, 0.8, Apr 30 BMO
