Symbol, Company Name, Market Cap, Overall Rating, Sector, Industry, Valuation Grade, Profitability Grade, Growth Grade, Performance Grade, Forward PE, PEG, Price/Sales, Price/Book, Price/FCF, Net Margin, Operating Margin, Gross Margin, ROE, ROA, EPS This Y, EPS Next Y, EPS Next 5 Years, Sales Q/Q, EPS Q/Q, Perf Month, Perf Quarter, Perf Half Y, Perf YTD, Perf Year, SMA20, SMA50, SMA200, Dividend Yield, Inst Trans, Inst Own, Insider Own, Insider Trans, Target Price, Prev Close, Price Projection, RSI, Short Float, 52W High, 52W Low, Current Ratio, Earnings Date
M, "Macys Inc.", 1.48B, 54, Services, Department Stores, B+, B-, C, F, 2.24, 0, 0.06, 0.23, 4.66, 4.0, 5.9, 40.1, 16.3, 4.9, 9.5, 115.29, 0, -4.2, -96.8, -64.85, -73.06, -69.62, -73.82, -81.92, -38.3, -64.0, -72.4, 33.93, 1.4, 97.3, 0.1, -18.1, 11.9, 4.4, 170.45454545454544, 24.9, 31.82, -83.1, 1.6, 1.3, Feb 25 BMO
MA, Mastercard Incorporated, 252.41B, 64, Financial, Credit Services, C-, A, A, F, 23.63, 1.86, 14.95, 40.83, 39.34, 48.1, 57.2, 0, 154.5, 31.4, 43.3, 23.03, 16.19, 15.9, 157.8, -20.99, -21.26, -9.68, -20.0, -0.02, -3.9, -18.3, -15.7, 0.6, 0.18, 78.0, 11.3, -0.86, 317.8, 228.6, 39.02012248468942, 43.7, 0.95, -31.21, 19.45, 1.4, Apr 29 BMO
MAC, The Macerich Company, 791.90M, 53, Financial, REIT - Retail, C+, B-, B, F, 17.55, 35.31, 0.85, 0.27, 0, 10.3, 5.5, 60.3, 3.5, 1.1, 62.1, 10.42, 0.21, -2.1, 131.4, -76.45, -80.64, -82.93, -81.35, -88.48, -51.9, -72.2, -81.1, 7.97, -2.06, 0, 0.4, 74.24, 23.5, 5.5, 327.2727272727273, 19.1, 24.16, -88.78, -0.59, 0, May 07 BMO
MAR, Marriott International Inc., 21.45B, 43, Services, Lodging, C, B-, C, F, 9.98, 0, 1.02, 29.3, 51.08, 6.1, 8.6, 15.3, 116.1, 5.1, -27.9, 34.12, -3.8, 0.3, -17.0, -46.76, -58.41, -47.64, -58.4, -52.12, -26.2, -46.3, -51.6, 3.0, 0.13, 63.6, 1.2, -4.52, 122.0, 69.1, 76.55571635311145, 28.3, 3.82, -58.93, 35.3, 0.5, Feb 26 AMC
MAS, Masco Corporation, 9.45B, 51, Industrial Goods, General Building Materials, B, C+, C+, F, 11.81, 1.78, 1.41, 0, 17.92, 13.8, 16.2, 35.4, -600.3, 16.9, 7.4, 13.35, 8.4, 1.0, -15.9, -26.95, -31.61, -19.31, -31.21, -16.62, -7.8, -22.0, -22.9, 1.6, -0.06, 98.1, 0.5, -31.6, 47.8, 33.2, 43.97590361445781, 39.5, 3.86, -34.06, 22.08, 1.8, Feb 11 BMO
MCD, "McDonalds Corporation", 122.84B, 52, Services, Restaurants, C-, B+, B, F, 18.15, 3.22, 5.83, 0, 57.23, 28.6, 43.0, 52.7, -79.9, 13.0, 4.0, 13.73, 6.31, 3.6, 16.2, -21.99, -19.57, -21.7, -18.27, -14.26, -3.1, -16.6, -20.5, 3.1, -2.46, 69.1, 0.12, -1.26, 213.5, 158.1, 35.041113219481346, 43.4, 1.22, -27.23, 30.0, 1.0, Apr 29 BMO
MCHP, Microchip Technology Incorporated, 17.01B, 54, Technology, Semiconductor - Broad Line, B+, B, C+, F, 10.68, 8.87, 3.22, 2.77, 15.04, 12.2, 14.4, 61.6, 12.0, 3.6, -52.4, 11.63, 2.9, -6.4, 372.9, -30.32, -39.61, -28.23, -37.95, -28.04, -6.8, -27.4, -30.3, 2.2, -0.26, 0, 2.19, -0.5, 110.7, 62.7, 76.55502392344498, 41.0, 15.49, -42.22, 22.26, 0.9, May 05 AMC
MCK, McKesson Corporation, 21.86B, 56, Services, Drugs Wholesale, B+, D+, C+, D, 8.16, 0, 0.1, 3.75, 7.39, -0.4, 0.3, 5.3, -12.8, -1.5, 93.0, 7.08, 8.28, 5.3, -58.4, -15.15, -6.84, -1.44, -6.59, 12.27, -1.5, -11.7, -9.4, 1.2, -1.83, 99.4, 0.33, -3.28, 168.8, 133.0, 26.917293233082717, 46.8, 25.64, -24.96, 15.66, 1.0, May 05 BMO
MCO, "Moodys Corporation", 39.43B, 66, Services, Business Services, C-, A, B+, D-, 20.79, 2.55, 8.16, 63.61, 32.11, 29.4, 41.4, 71.3, 364.5, 14.6, 15.4, 10.87, 10.9, 16.3, 42.9, -23.32, -14.48, 5.04, -12.93, 11.01, 0.6, -14.1, -7.4, 1.0, 1.43, 96.0, 0.3, -15.6, 239.7, 197.5, 21.36708860759493, 46.8, 1.57, -28.03, 25.9, 1.9, Feb 12 BMO
MDLZ, Mondelez International Inc., 73.71B, 63, Consumer Goods, Confectioners, B, B, B-, D-, 17.59, 2.62, 2.85, 2.66, 49.21, 15.0, 14.9, 40.0, 14.6, 6.0, 16.2, 8.4, 7.22, 2.1, -1.3, -13.15, -7.27, -6.67, -8.53, 1.31, 2.5, -6.6, -6.9, 2.2, -0.95, 79.6, 0.1, -67.24, 61.3, 48.6, 26.131687242798346, 50.0, 0.97, -15.98, 22.31, 0.5, Apr 29 AMC
MDT, Medtronic plc, 118.09B, 57, Healthcare, Medical Appliances & Equipment, B, B, C+, F, 14.47, 3.21, 3.8, 2.23, 30.93, 17.1, 17.8, 69.5, 10.5, 5.8, -13.1, 6.28, 6.86, 2.3, 52.5, -16.84, -24.8, -18.68, -24.06, -2.6, -0.4, -16.4, -18.9, 2.3, 1.1, 85.9, 0.1, -13.8, 103.7, 84.1, 23.305588585017848, 44.4, 0.82, -29.47, 19.44, 2.8, Feb 18 BMO
MET, MetLife Inc., 27.07B, 58, Financial, Life Insurance, A, C+, C+, F, 4.34, 1.08, 0.39, 0.39, 2.23, 8.2, 11.1, 0, 8.9, 0.8, 23.3, 7.13, 4.3, 10.0, -71.5, -36.0, -45.66, -36.81, -44.97, -36.52, -8.0, -33.2, -40.0, 6.27, 0.09, 77.5, 0.1, -1.99, 50.5, 27.9, 81.0035842293907, 39.0, 2.3, -47.35, 22.76, 0, May 06 AMC
MGM, MGM Resorts International, 6.25B, 64, Services, Resorts & Casinos, B+, A-, B-, F, 9.88, 0, 0.48, 0.76, 7.82, 15.9, 30.5, 41.1, 30.2, 6.4, 378.5, 358.66, 0, 4.3, 0, -50.6, -65.81, -57.54, -65.4, -57.37, -13.8, -50.9, -59.2, 5.21, -1.5, 88.4, 0.4, 360.47, 30.8, 11.7, 163.24786324786328, 34.5, 4.97, -66.77, 95.08, 1.3, Feb 12 AMC
MHK, Mohawk Industries Inc., 4.90B, 54, Consumer Goods, Home Furnishings & Fixtures, B+, C+, C+, F, 6.08, 0, 0.49, 0.57, 5.61, 7.5, 7.7, 27.7, 9.5, 5.5, -13.1, 11.85, -0.58, -1.0, 8.1, -47.34, -51.88, -45.49, -52.44, -48.86, -25.3, -42.9, -49.4, 0, -1.48, 85.8, 0.9, 29.91, 135.2, 66.9, 102.0926756352765, 30.6, 5.09, -58.58, 14.55, 1.6, Feb 13 AMC
MKC, McCormick & Company Incorporated, 19.21B, 58, Consumer Goods, Processed & Packaged Goods, C+, B, C+, D-, 25.98, 7.94, 3.59, 5.6, 40.79, 13.1, 17.9, 40.1, 20.6, 6.8, 10.2, 7.11, 3.5, 1.2, -3.7, -5.63, -13.32, -11.86, -14.45, -3.97, 7.0, -4.2, -9.3, 1.7, -2.35, 86.1, 0.07, -8.09, 142.8, 138.6, 3.0303030303030427, 53.6, 3.13, -16.83, 29.39, 0.7, Mar 31 BMO
MKTX, MarketAxess Holdings Inc., 13.50B, 60, Financial, Investment Brokerage - National, F, A, B+, D+, 50.0, 4.56, 26.39, 16.76, 76.07, 40.1, 49.1, 94.8, 29.7, 24.1, 18.5, 8.33, 14.1, 15.5, 10.0, -7.03, -8.67, 8.96, -8.39, 40.79, 4.1, 1.4, -2.4, 0.6, 1.58, 0, 3.1, -4.82, 351.5, 333.9, 5.271039233303392, 52.7, 2.83, -17.6, 44.03, 0, Apr 29 BMO
MLM, Martin Marietta Materials Inc., 12.07B, 64, Industrial Goods, General Building Materials, A-, B-, A-, F, 14.15, 1.5, 2.55, 2.1, 27.25, 12.9, 18.7, 24.9, 11.8, 6.0, 31.2, 17.22, 12.3, 7.9, 39.6, -28.64, -34.8, -30.91, -35.51, -11.01, -3.4, -21.4, -27.7, 1.2, -3.89, 99.4, 0.6, -0.79, 259.2, 186.1, 39.27995701235895, 43.3, 1.69, -36.01, 33.51, 1.7, Feb 11 BMO
MMC, Marsh & McLennan Companies Inc., 41.90B, 59, Financial, Insurance Brokers, B, B, B+, F, 14.75, 2.44, 2.52, 5.37, 39.9, 10.5, 15.9, 0, 22.2, 5.6, 5.9, 11.31, 9.97, 14.9, 144.5, -25.18, -26.15, -13.87, -25.72, -12.56, -8.3, -20.9, -19.8, 2.2, 1.11, 91.5, 0.1, -44.84, 115.3, 82.0, 40.609756097560975, 38.4, 1.21, -30.97, 11.32, 1.1, Apr 30 BMO
MMM, 3M Company, 81.08B, 51, Industrial Goods, Diversified Machinery, B-, B+, D+, F, 14.06, 3.99, 2.52, 7.9, 39.46, 14.2, 19.0, 46.9, 45.1, 11.1, -14.9, 6.76, 4.42, 2.1, -24.5, -10.44, -23.38, -11.4, -21.83, -35.29, 0.3, -8.6, -16.0, 4.2, 1.13, 70.2, 0.1, -4.91, 161.6, 133.1, 21.41247182569497, 48.6, 1.42, -37.24, 20.93, 1.4, Apr 28 BMO
MNST, Monster Beverage Corporation, 30.32B, 69, Consumer Goods, Beverages - Soft Drinks, C+, A, B+, D-, 22.15, 2.45, 7.22, 7.3, 28.42, 25.3, 31.8, 58.8, 27.4, 21.9, 18.0, 9.71, 11.11, 11.6, 14.0, -19.09, -13.56, -0.11, -13.36, 4.7, -5.2, -13.7, -10.0, 0, -2.16, 67.5, 0.5, -5.96, 68.6, 53.1, 29.19020715630884, 43.2, 1.81, -21.92, 9.99, 3.3, Feb 27 AMC
MO, Altria Group Inc., 67.31B, 41, Consumer Goods, Cigarettes, B-, C, D+, F, 7.78, 0, 2.68, 10.84, 44.22, -5.2, 0.6, 50.6, -11.5, -2.4, -117.2, 5.67, 4.87, -1.8, -231.2, -17.55, -26.46, -9.92, -27.43, -32.9, -4.3, -15.1, -21.1, 9.28, -0.03, 65.3, 0.1, 0, 51.5, 37.6, 36.96808510638297, 43.2, 0.82, -37.42, 17.03, 0.6, Apr 30 BMO
MOS, The Mosaic Company, 4.03B, 34, Basic Materials, Agricultural Chemicals, B-, D, D+, F, 7.88, 0, 0.45, 0.4, 0, -12.0, -12.3, 10.1, -10.6, -5.3, -328.6, 146.25, 0.36, -17.6, -938.7, -42.54, -54.18, -51.07, -54.62, -64.11, -8.2, -37.5, -50.1, 2.0, 4.09, 81.9, 9.5, 0.1, 22.5, 10.1, 122.77227722772277, 38.3, 4.43, -64.94, 51.08, 1.4, Feb 19 AMC
MPC, Marathon Petroleum Corporation, 13.79B, 50, Basic Materials, Oil & Gas Refining &amp; Marketing, A, C, C-, F, 4.55, 1.36, 0.11, 0.41, 5.17, 2.1, 4.5, 11.5, 7.8, 2.7, -24.8, 21.27, 3.91, -4.0, -49.6, -53.75, -65.72, -64.16, -64.78, -64.86, -13.6, -49.8, -60.4, 10.93, 0.25, 79.0, 0.4, 0, 59.8, 20.8, 187.5, 34.7, 3.38, -69.53, 39.06, 1.2, Apr 30 BMO
MRK, Merck & Co. Inc., 199.86B, 68, Healthcare, Drug Manufacturers - Major, B-, A-, B+, F, 12.23, 2.44, 4.27, 7.55, 46.78, 21.0, 24.8, 71.9, 36.5, 11.8, 58.9, 9.97, 8.18, 7.9, 17.0, -7.35, -16.48, -5.82, -15.48, -7.59, 3.1, -4.0, -8.6, 3.1, 0.2, 78.2, 0.1, -3.78, 97.6, 73.8, 32.24932249322493, 50.9, 0.82, -17.02, 17.81, 1.2, May 06 BMO
MRO, Marathon Oil Corporation, 3.04B, 45, Basic Materials, Independent Oil & Gas, B, B-, D+, F, 231.33, 1.57, 0.59, 0.23, 1.21, 9.3, 12.3, 86.1, 3.9, 2.3, -54.2, 103.3, 3.75, -31.0, -105.3, -57.21, -74.63, -69.29, -74.45, -79.5, -14.6, -56.6, -69.9, 5.76, 0.61, 87.1, 0.3, 5.9, 10.3, 3.1, 232.25806451612905, 31.5, 7.5, -81.67, 14.9, 1.2, Feb 12 AMC
MS, Morgan Stanley, 56.93B, 67, Financial, Investment Brokerage - National, A+, B, B+, F, 6.21, 0.82, 1.06, 0.73, 1.55, 15.8, 21.0, 72.3, 11.6, 1.0, 9.7, 11.72, 8.0, 14.6, 63.3, -25.07, -34.86, -15.73, -33.69, -23.61, -1.6, -25.0, -25.5, 4.1, -1.1, 62.5, 24.1, 0, 53.1, 31.6, 68.0379746835443, 43.5, 4.2, -41.12, 24.63, 0, Apr 15 BMO
MSCI, MSCI Inc., 25.82B, 63, Technology, Processing Systems & Products, D-, B+, B, C+, 34.0, 4.11, 16.58, 0, 56.44, 36.2, 48.5, 81.1, -291.7, 15.7, 19.0, 18.39, 10.6, 12.4, -16.1, -9.88, 7.87, 34.93, 11.16, 39.09, 7.8, 0, 13.9, 0.9, -0.32, 94.2, 2.6, -2.45, 301.5, 271.2, 11.172566371681421, 52.6, 1.76, -14.44, 42.28, 2.3, Apr 30 BMO
MSFT, Microsoft Corporation, 1231.48B, 76, Technology, Business Software & Services, C, A+, B+, C-, 24.95, 2.03, 9.17, 10.74, 47.12, 33.0, 36.7, 67.7, 42.9, 15.9, 22.2, 10.55, 14.16, 13.7, 37.2, -8.97, -3.34, 15.31, -1.55, 29.42, 3.4, -5.7, 4.3, 1.3, -0.73, 74.5, 0.1, -4.7, 189.6, 152.1, 24.65483234714004, 49.8, 0.74, -18.58, 31.15, 2.8, Apr 29 AMC
MSI, Motorola Solutions Inc., 24.54B, 48, Technology, Communication Equipment, B-, B-, C, F, 13.63, 2.55, 3.11, 0, 20.52, 11.0, 19.2, 49.8, -89.5, 8.5, -4.1, 11.05, 10.35, 5.4, -32.7, -28.51, -19.32, -20.7, -19.08, -8.36, -11.4, -21.7, -22.2, 1.7, -1.07, 89.3, 0.2, -59.85, 157.0, 126.0, 24.6031746031746, 38.8, 2.02, -30.45, 7.97, 1.2, May 07 AMC
MTB, M&T Bank Corporation, 12.84B, 57, Financial, Regional - Northeast Banks, B+, B+, C+, F, 6.97, 4.09, 2.63, 0.87, 7.89, 37.9, 81.0, 0, 12.8, 1.5, 8.0, 5.43, 1.7, -2.8, -4.2, -33.09, -44.03, -36.07, -43.6, -40.86, -10.7, -32.1, -38.5, 4.6, -1.3, 84.1, 0.4, -6.15, 160.2, 95.8, 67.22338204592901, 35.7, 1.96, -45.27, 9.24, 0, Apr 20 BMO
MTD, Mettler-Toledo International Inc., 15.73B, 59, Healthcare, Medical Instruments & Supplies, C, A-, B, F, 23.44, 2.83, 5.23, 37.76, 31.08, 18.6, 22.7, 57.9, 116.6, 20.9, 12.2, 12.72, 10.3, 3.2, 8.1, -15.29, -18.57, -1.17, -17.36, -10.53, -2.0, -9.7, -11.1, 0, 0.23, 0, 0.4, -48.71, 746.2, 656.2, 13.715330691862238, 45.7, 3.78, -24.95, 13.15, 1.5, May 07 AMC
MU, Micron Technology Inc., 47.02B, 45, Technology, Semiconductor- Memory Chips, B-, B-, D+, F, 8.36, 0, 2.4, 1.23, 89.39, 11.7, 11.9, 30.3, 6.3, 4.7, -51.5, 122.19, 0, -17.8, -74.6, -25.68, -25.82, -2.12, -23.6, -6.4, -2.4, -18.6, -13.7, 0, 0.74, 81.4, 0.2, -4.32, 62.9, 39.8, 58.04020100502514, 44.6, 2.45, -32.85, 31.99, 2.7, Mar 25 AMC
MXIM, Maxim Integrated Products Inc., 13.57B, 60, Technology, Semiconductor - Broad Line, C+, A, B-, F, 19.06, 1.88, 6.22, 7.47, 60.07, 35.9, 30.0, 64.2, 44.7, 21.1, 21.3, 10.93, 8.92, -4.5, -2.8, -17.7, -23.5, -14.41, -22.35, -15.96, -1.1, -14.7, -17.4, 4.0, -2.02, 93.4, 0.2, -22.27, 61.1, 46.0, 32.82608695652174, 45.2, 2.48, -27.34, 13.9, 6.6, Apr 28 AMC
MYL, Mylan N.V., 7.50B, 47, Healthcare, Drugs - Generic, B+, C+, D+, F, 2.98, 89.38, 0.65, 0.6, 4.72, 0.1, 6.1, 39.6, 0.1, 0.1, -95.0, 4.43, 4.87, 3.7, -64.9, -17.29, -32.59, -24.88, -30.75, -48.41, -6.9, -24.9, -27.0, 0, -2.1, 87.7, 0.2, -1.07, 23.9, 14.2, 68.30985915492957, 35.3, 4.23, -51.18, 9.18, 1.2, Feb 27 AMC
NAVI, Navient Corporation, 1.23B, 69, Financial, Credit Services, A+, B+, B+, F, 1.96, 0.2, 0.74, 0.41, 1.41, 35.7, 45.5, 0, 18.0, 0.6, 101.3, 3.35, 12.0, -1.6, 179.4, -42.84, -53.5, -45.24, -53.58, -46.99, -18.9, -44.2, -50.7, 10.08, -2.82, 0, 2.1, 0, 16.3, 7.0, 132.85714285714286, 34.9, 5.88, -59.48, 56.02, 0, Apr 21 AMC
NBL, Noble Energy Inc., 3.55B, 33, Basic Materials, Independent Oil & Gas, C+, D, C-, F, 0, 0, 0.8, 0.36, 0, -34.1, -30.7, 80.6, -17.0, -7.1, -607.3, 39.3, 0, -1.9, -46.1, -58.81, -73.85, -69.4, -74.6, -74.76, -5.2, -54.9, -68.2, 7.61, -0.17, 99.3, 1.1, -1.49, 14.7, 5.8, 153.44827586206895, 37.1, 5.26, -77.78, 131.14, 0.7, Feb 12 BMO
NCLH, Norwegian Cruise Line Holdings Ltd., 2.34B, 58, Services, Resorts & Casinos, B+, B, C+, F, 2.05, 0, 0.36, 0.27, 12.62, 14.4, 18.2, 43.3, 15.0, 5.8, 1.0, 49.96, 0, 7.2, -19.1, -74.55, -85.72, -82.91, -85.62, -85.2, -39.3, -75.9, -82.4, 0, 4.85, 0, 0.9, -9.63, 46.0, 9.5, 384.2105263157895, 27.5, 5.59, -85.95, 19.49, 0.2, Feb 20 BMO
NDAQ, Nasdaq Inc., 15.68B, 60, Financial, Diversified Investments, B, B+, C, D-, 16.16, 2.55, 3.68, 2.74, 29.53, 18.2, 24.5, 59.5, 14.1, 5.6, 3.9, 6.8, 7.96, -6.3, -18.3, -19.26, -12.85, -1.86, -12.27, 5.22, 0.2, -11.0, -8.2, 2.0, 1.0, 79.6, 0.3, -1.62, 112.6, 92.2, 22.125813449023852, 47.3, 3.36, -21.85, 31.12, 1.0, Apr 22 BMO
NEE, NextEra Energy Inc., 110.71B, 64, Utilities, Electric Utilities, B, B, C+, D, 23.0, 3.75, 5.76, 2.99, 19.39, 19.6, 27.9, 0, 10.6, 3.3, -38.9, 8.46, 7.6, 4.8, 142.8, -19.76, -5.1, -1.16, -6.49, 19.62, -0.1, -10.2, -2.5, 2.4, -0.09, 81.2, 0.2, -12.7, 256.3, 218.2, 17.461044912923935, 47.8, 1.39, -20.08, 29.55, 0.5, Apr 24 BMO
NEM, Newmont Corporation, 40.58B, 88, Basic Materials, Gold, B, A-, A, C+, 19.66, 0.66, 4.17, 1.84, 78.95, 28.8, 37.8, 46.7, 15.4, 8.1, 800.2, 20.36, 20.36, 44.9, 28150.0, -5.43, 11.59, 27.36, 11.0, 37.5, 5.9, 5.5, 18.0, 1.1, -0.18, 86.2, 0.1, -11.85, 55.0, 46.4, 18.534482758620694, 55.9, 2.1, -8.12, 62.02, 2.6, Feb 20 BMO
NFLX, Netflix Inc., 165.06B, 69, Services, CATV Systems, D, B, A+, C, 44.13, 2.2, 8.19, 21.4, 0, 9.3, 12.9, 38.3, 28.4, 6.1, 46.9, 40.51, 43.6, 30.6, 221.9, -3.57, 12.21, 38.07, 14.37, 0.09, 6.6, 3.1, 14.6, 0, -0.11, 83.0, 1.63, -5.36, 366.7, 364.0, 0.7417582417582386, 54.5, 4.29, -5.96, 46.69, 0.9, Apr 21 AMC
NI, NiSource Inc., 8.90B, 55, Utilities, Diversified Utilities, B+, B-, C+, F, 16.55, 6.21, 1.71, 1.73, 7.6, 6.3, 17.1, 70.5, 6.5, 1.5, 574.1, 5.03, 4.31, -4.4, -657.7, -21.33, -13.58, -20.13, -15.63, -16.32, -4.9, -14.4, -16.5, 3.5, 0.22, 94.1, 0.4, -2.75, 29.6, 23.0, 28.69565217391305, 44.2, 1.56, -23.41, 20.09, 0.5, Feb 26 BMO
NKE, NIKE Inc., 126.41B, 57, Consumer Goods, Textile - Apparel Footwear & Accessories, C, B+, B, F, 27.38, 2.47, 3.06, 13.38, 49.02, 10.4, 12.1, 44.9, 47.1, 17.3, 4.1, 10.45, 12.01, 10.2, 33.8, -14.55, -21.59, -12.41, -20.9, -5.13, 2.9, -11.2, -11.5, 1.2, -0.55, 84.6, 1.2, -5.01, 92.5, 79.2, 16.79292929292929, 47.8, 0.98, -24.12, 33.57, 2.0, Mar 24 AMC
NLOK, NortonLifeLock Inc., 10.97B, 76, Technology, Security Software & Services, B+, B+, C+, B-, 16.75, 3.32, 3.58, 1.32, 10.09, 0, 13.2, 81.0, 57.3, 22.3, -108.9, 34.51, 9.0, -49.0, 505.7, -6.29, 22.86, 37.26, 25.27, 37.03, 3.8, 0.8, 23.4, 2.7, 4.64, 95.2, 0.4, 0, 19.6, 18.7, 4.812834224598942, 54.3, 5.05, -12.44, 82.68, 2.9, May 07 AMC
NLSN, Nielsen Holdings plc, 4.66B, 53, Technology, Information & Delivery Services, B+, C-, B, F, 6.87, 0, 0.72, 2.0, 8.4, -6.4, -1.4, 56.6, -16.7, -2.8, 55.9, 4.49, -0.62, 2.0, 90.8, -30.8, -38.82, -39.36, -39.36, -52.65, -14.0, -32.0, -39.8, 1.9, 5.24, 0, 0.6, 15.53, 22.8, 11.8, 93.22033898305084, 35.7, 7.26, -54.88, 5.76, 0.8, Feb 27 BMO
NOC, Northrop Grumman Corporation, 54.21B, 57, Industrial Goods, Aerospace/Defense - Major Diversified, B, B-, C-, D-, 11.98, 2.27, 1.6, 6.0, 25.18, 6.6, 11.7, 21.5, 24.6, 5.6, -26.6, 12.71, 10.51, 6.9, -217.9, -9.42, -11.64, -13.3, -8.63, 17.82, 2.5, -7.5, -10.1, 1.6, -0.5, 84.0, 0.2, -10.41, 411.9, 306.9, 34.21309872922777, 49.7, 1.33, -18.37, 19.36, 1.1, Apr 30 BMO
NOV, National Oilwell Varco Inc., 4.34B, 39, Basic Materials, Oil & Gas Equipment &amp; Services, B+, F, C+, F, 16.15, 0, 0.51, 0.49, 10.75, -71.9, -74.1, 10.0, -64.1, -39.6, -39.3, 28.99, 41.0, -4.9, 0, -47.02, -60.17, -50.85, -59.84, -63.1, -6.5, -41.7, -51.8, 1.9, -2.18, 97.7, 0.3, -0.24, 19.4, 9.3, 108.60215053763437, 39.3, 4.92, -65.75, 25.75, 2.7, Apr 27 AMC
NRG, NRG Energy Inc., 6.95B, 64, Utilities, Diversified Utilities, A, B-, B+, F, 6.17, 0.05, 0.71, 4.19, 6.29, 45.2, 11.5, 25.6, -573.0, 43.6, 944.2, 7.55, 31.7, 30.4, 0, -21.61, -28.38, -27.27, -30.09, -34.36, 1.2, -16.8, -24.0, 4.3, -1.22, 97.8, 0.8, -10.28, 47.4, 26.8, 76.86567164179104, 46.8, 2.7, -35.39, 42.22, 1.3, Feb 27 BMO
NSC, Norfolk Southern Corporation, 37.98B, 63, Services, Railroads, A-, A-, C+, F, 11.95, 1.44, 3.36, 2.46, 41.1, 24.1, 35.3, 48.0, 17.8, 7.3, 7.8, 12.98, 9.73, -7.1, -1.0, -21.99, -26.97, -15.3, -25.97, -25.25, -0.1, -19.9, -22.5, 2.6, 2.89, 77.8, 0.1, -5.28, 200.7, 140.0, 43.35714285714285, 43.9, 1.43, -34.64, 27.61, 0.9, Apr 29 BMO
NTAP, NetApp Inc., 9.23B, 62, Technology, Data Storage Devices, B, A-, B, F, 8.99, 1.56, 1.65, 31.62, 18.09, 18.2, 18.5, 66.2, 147.1, 12.9, 27.9, 6.41, 5.96, -10.2, 23.9, -14.7, -37.02, -23.06, -36.5, -45.41, -1.6, -18.5, -27.9, 4.8, 3.48, 0, 0.1, -3.23, 56.1, 40.0, 40.25, 43.5, 5.38, -49.55, 14.05, 1.2, Feb 12 AMC
NTRS, Northern Trust Corporation, 16.39B, 60, Financial, Asset Management, B+, B+, C+, F, 11.31, 21.77, 2.48, 1.65, 8.61, 21.6, 29.4, 92.0, 14.5, 1.1, 0.2, 7.93, 0.53, -1.4, -1.5, -9.56, -28.5, -11.8, -27.6, -18.28, 8.1, -11.8, -18.8, 3.6, -1.21, 85.6, 0.3, -19.8, 93.1, 73.0, 27.534246575342458, 50.1, 3.58, -30.38, 26.78, 0, Apr 21 BMO
NUE, Nucor Corporation, 10.88B, 50, Basic Materials, Steel & Iron, A, C+, D+, F, 10.88, 1.44, 0.48, 1.05, 12.95, 5.6, 8.4, 12.0, 12.3, 6.9, -44.4, 14.61, 6.02, -18.5, -83.1, -16.79, -34.8, -27.13, -36.14, -40.67, 6.8, -14.0, -28.8, 4.4, 0, 81.8, 0.6, -1.19, 49.0, 35.9, 36.49025069637884, 49.0, 2.5, -41.25, 30.57, 3.3, Apr 28 BMO
NVDA, NVIDIA Corporation, 159.14B, 68, Technology, Semiconductor - Specialized, D+, A-, B, C+, 27.87, 5.26, 14.58, 12.75, 40.99, 25.6, 26.1, 62.0, 25.7, 18.1, -25.1, 20.24, 10.73, 40.8, 183.5, -10.21, 6.49, 47.64, 8.57, 35.44, 7.0, 0.4, 23.4, 0.2, 1.11, 69.0, 0.3, -9.21, 295.0, 243.0, 21.39917695473251, 53.0, 1.54, -19.24, 92.66, 7.7, Feb 13 AMC
NVR, NVR Inc., 8.96B, 61, Industrial Goods, Residential Construction, B+, B, B-, F, 9.58, 2.23, 1.21, 3.72, 10.62, 11.8, 14.2, 21.3, 40.2, 24.0, 13.6, 9.37, 4.8, -0.1, 10.0, -41.0, -36.56, -34.8, -37.77, -15.17, -17.6, -32.3, -33.9, 0, 3.46, 88.5, 5.2, -22.05, 3486.7, 2410.0, 44.676348547717836, 36.3, 2.3, -41.79, 16.0, 0, Apr 28 BMO
NWL, Newell Brands Inc., 5.30B, 54, Consumer Goods, Housewares & Accessories, B+, C, B, F, 7.74, 25.8, 0.55, 1.03, 13.63, 1.1, -5.2, 33.1, 2.2, 0.6, 103.1, 6.92, 1.08, -3.8, 426.3, -21.27, -36.74, -32.15, -37.2, -21.21, -6.3, -26.9, -30.6, 7.62, -2.07, 90.3, 0.4, 195.31, 16.7, 12.3, 35.77235772357722, 39.6, 4.92, -42.5, 15.61, 1.4, Feb 14 BMO
NWSA, News Corporation, 5.18B, 48, Services, Broadcasting - TV, C+, C, B-, F, 20.81, 0, 0.53, 0.54, 92.5, -1.9, -0.8, 43.8, -2.0, -1.1, 111.4, 17.26, 12.21, -5.6, -11.0, -30.33, -43.21, -40.34, -42.01, -34.35, -14.6, -31.7, -38.0, 2.4, 1.62, 0, 0.58, 0, 13.8, 8.6, 60.46511627906979, 34.5, 1.85, -45.59, 2.89, 1.4, May 07 AMC
O, Realty Income Corporation, 16.04B, 52, Financial, REIT - Retail, C-, B+, B, F, 28.0, 6.07, 10.75, 1.53, 82.96, 29.3, 27.6, 94.1, 4.9, 2.6, 10.1, 6.54, 5.45, 16.0, 37.8, -41.63, -37.06, -40.54, -38.04, -36.59, -22.5, -35.3, -37.9, 6.14, 2.56, 74.5, 0.1, 0, 76.9, 46.4, 65.73275862068967, 34.8, 2.41, -46.28, 20.05, 0, Feb 19 AMC
